id,state,place,name,abbr
,29,54650,Olivette city,MO
,29,54686,Olympian Village city,MO
,29,54758,Oran city,MO
,29,54848,Oregon city,MO
,29,54920,Oronogo city,MO
,29,54938,Orrick city,MO
,29,55244,Osage Beach city,MO
,29,55352,Osborn city,MO
,29,55388,Osceola city,MO
,29,55424,Osgood village,MO
,29,55478,Otterville city,MO
,29,55550,Overland city,MO
,29,55640,Owensville city,MO
,29,55766,Ozark city,MO
,29,55910,Pacific city,MO
,29,55964,Pagedale city,MO
,29,56036,Palmyra city,MO
,29,56144,Paris city,MO
,29,56226,Parkdale village,MO
,29,56272,Park Hills city,MO
,29,56288,Parkville city,MO
,29,56306,Parkway village,MO
,29,56342,Parma city,MO
,29,56360,Parnell city,MO
,29,56396,Pasadena Hills city,MO
,29,56414,Pasadena Park village,MO
,29,56432,Pascola village,MO
,29,56468,Passaic town,MO
,29,56558,Pattonsburg city,MO
,29,56612,Paynesville village,MO
,29,56620,Peaceful Village village,MO
,29,56756,Peculiar city,MO
,29,56882,Pendleton village,MO
,29,56900,Penermon village,MO
,29,57080,Perry city,MO
,29,57116,Perryville city,MO
,29,57278,Pevely city,MO
,29,57368,Phillipsburg village,MO
,29,57404,Pickering town,MO
,29,57422,Piedmont city,MO
,29,57494,Pierce City city,MO
,29,57512,Pierpont village,MO
,29,57602,Pilot Grove city,MO
,29,57656,Pilot Knob city,MO
,29,57800,Pine Lawn city,MO
,29,57818,Pineville city,MO
,29,58088,Plato village,MO
,29,58178,Platte City city,MO
,29,58196,Platte Woods city,MO
,29,58250,Plattsburg city,MO
,29,58394,Pleasant Hill city,MO
,29,58448,Pleasant Hope city,MO
,29,58520,Pleasant Valley city,MO
,29,58628,Pocahontas town,MO
,29,58898,Pollock village,MO
,29,58916,Polo city,MO
,29,59096,Poplar Bluff city,MO
,29,59150,Portage Des Sioux city,MO
,29,59186,Portageville city,MO
,29,59330,Potosi city,MO
,29,59420,Powersville village,MO
,29,59726,Prairie Home city,MO
,29,59816,Prathersville village,MO
,29,59870,Preston village,MO
,29,59942,Princeton city,MO
,29,60140,Purcell city,MO
,29,60158,Purdin city,MO
,29,60176,Purdy city,MO
,29,60284,Puxico city,MO
,29,60356,Queen City city,MO
,29,60428,Qulin city,MO
,29,60590,Randolph village,MO
,29,60716,Ravenwood town,MO
,29,60734,Raymondville town,MO
,29,60752,Raymore city,MO
,29,60788,Raytown city,MO
,29,60842,Rea city,MO
,29,60986,Redings Mill village,MO
,29,61094,Reeds town,MO
,29,61112,Reeds Spring city,MO
,29,61166,Renick village,MO
,29,61184,Rensselaer village,MO
,29,61238,Republic city,MO
,29,61292,Revere town,MO
,29,61328,Rhineland town,MO
,29,61364,Richards town,MO
,29,61418,Rich Hill city,MO
,29,61562,Richland city,MO
,29,61670,Richmond city,MO
,29,61706,Richmond Heights city,MO
,29,61886,Ridgely village,MO
,29,61904,Ridgeway city,MO
,29,61994,Risco city,MO
,29,62030,Ritchey town,MO
,29,62056,River Bend village,MO
,29,62156,Riverside city,MO
,29,62192,Riverview village,MO
,29,62210,Riverview Estates village,MO
,29,62228,Rives town,MO
,29,62498,Rocheport city,MO
,29,62570,Rockaway Beach city,MO
,29,62660,Rock Hill city,MO
,29,62696,Rock Port city,MO
,29,62786,Rockville city,MO
,29,62894,Rogersville city,MO
,29,62912,Rolla city,MO
,29,63074,Roscoe village,MO
,29,63110,Rosebud city,MO
,29,63200,Rosendale city,MO
,29,63236,Rothville village,MO
,29,63560,Rush Hill village,MO
,29,63596,Rushville village,MO
,29,63704,Russellville city,MO
,29,63776,Rutledge town,MO
,29,63857,Saddlebrooke village,MO
,29,63902,Saginaw village,MO
,29,63956,St. Ann city,MO
,29,64082,St. Charles city,MO
,29,64136,St. Clair city,MO
,29,64172,St. Cloud village,MO
,29,64180,Ste. Genevieve city,MO
,29,64190,St. Elizabeth village,MO
,29,64424,St. James city,MO
,29,64478,St. John city,MO
,29,64550,St. Joseph city,MO
,29,65000,St. Louis city,MO
,29,65018,St. Martins city,MO
,29,65034,St. Mary city,MO
,29,65108,St. Paul city,MO
,29,65126,St. Peters city,MO
,29,65144,St. Robert city,MO
,29,65162,St. Thomas town,MO
,29,65234,Salem city,MO
,29,65450,Salisbury city,MO
,29,65990,Sarcoxie city,MO
,29,66044,Savannah city,MO
,29,66134,Schell City city,MO
,29,66337,Scotsdale town,MO
,29,66368,Scott City city,MO
,29,66440,Sedalia city,MO
,29,66476,Sedgewickville village,MO
,29,66530,Seligman city,MO
,29,66638,Senath city,MO
,29,66674,Seneca city,MO
,29,66800,Seymour city,MO
,29,67178,Shelbina city,MO
,29,67196,Shelbyville city,MO
,29,67214,Sheldon city,MO
,29,67358,Sheridan town,MO
,29,67628,Shoal Creek Drive village,MO
,29,67632,Shoal Creek Estates village,MO
,29,67700,Shrewsbury city,MO
,29,67718,Sibley village,MO
,29,67790,Sikeston city,MO
,29,67808,Silex village,MO
,29,68132,Skidmore city,MO
,29,68204,Slater city,MO
,29,68384,Smithton city,MO
,29,68420,Smithville city,MO
,29,68852,South Gifford village,MO
,29,68870,South Gorin town,MO
,29,68888,South Greenfield village,MO
,29,68942,South Lineville town,MO
,29,69230,Southwest City town,MO
,29,69302,Sparta city,MO
,29,69464,Spickard city,MO
,29,70000,Springfield city,MO
,29,70270,Stanberry city,MO
,29,70414,Stark City town,MO
,29,70558,Steele city,MO
,29,70576,Steelville city,MO
,29,70648,Stella town,MO
,29,70738,Stewartsville city,MO
,29,70828,Stockton city,MO
,29,70954,Stotesbury town,MO
,29,70990,Stotts City city,MO
,29,71008,Stoutland city,MO
,29,71026,Stoutsville village,MO
,29,71044,Stover city,MO
,29,71062,Strafford city,MO
,29,71098,Strasburg city,MO
,29,71224,Sturgeon city,MO
,29,71368,Sugar Creek city,MO
,29,71440,Sullivan city,MO
,29,71512,Summersville city,MO
,29,71620,Sumner town,MO
,29,71728,Sunrise Beach village,MO
,29,71746,Sunset Hills city,MO
,29,71890,Sweet Springs city,MO
,29,72034,Sycamore Hills village,MO
,29,72106,Syracuse city,MO
,29,72196,Tallapoosa city,MO
,29,72232,Taneyville village,MO
,29,72304,Taos city,MO
,29,72340,Tarkio city,MO
,29,72826,Thayer city,MO
,29,72898,Theodosia village,MO
,29,73127,Three Creeks village,MO
,29,73240,Tightwad village,MO
,29,73330,Tina village,MO
,29,73348,Tindall town,MO
,29,73420,Tipton city,MO
,29,73618,Town and Country city,MO
,29,73690,Tracy city,MO
,29,73816,Trenton city,MO
,29,73852,Trimble city,MO
,29,73870,Triplett city,MO
,29,73942,Troy city,MO
,29,73978,Truesdale city,MO
,29,74014,Truxton village,MO
,29,74176,Turney village,MO
,29,74194,Tuscumbia town,MO
,29,74284,Twin Oaks village,MO
,29,74473,Umber View Heights village,MO
,29,74626,Union city,MO
,29,75130,Union Star town,MO
,29,75166,Unionville city,MO
,29,75202,Unity Village village,MO
,29,75220,University City city,MO
,29,75238,Uplands Park village,MO
,29,75310,Urbana city,MO
,29,75346,Urich city,MO
,29,75364,Utica village,MO
,29,75472,Valley Park city,MO
,29,75580,Van Buren town,MO
,29,75688,Vandalia city,MO
,29,75706,Vandiver village,MO
,29,75724,Vanduser village,MO
,29,75796,Velda City city,MO
,29,75814,Velda Village Hills city,MO
,29,75886,Verona town,MO
,29,75922,Versailles city,MO
,29,76012,Viburnum city,MO
,29,76102,Vienna city,MO
,29,76157,Village of Four Seasons village,MO
,29,76246,Vinita Park city,MO
,29,76390,Vista village,MO
,29,76444,Waco city,MO
,29,76660,Walker city,MO
,29,76840,Walnut Grove city,MO
,29,76966,Wardell town,MO
,29,77002,Wardsville village,MO
,29,77092,Warrensburg city,MO
,29,77128,Warrenton city,MO
,29,77146,Warsaw city,MO
,29,77182,Warson Woods city,MO
,29,77200,Washburn city,MO
,29,77416,Washington city,MO
,29,77848,Watson village,MO
,29,77866,Waverly city,MO
,29,77920,Wayland city,MO
,29,77992,Waynesville city,MO
,29,78028,Weatherby town,MO
,29,78046,Weatherby Lake city,MO
,29,78064,Weaubleau city,MO
,29,78118,Webb City city,MO
,29,78154,Webster Groves city,MO
,29,78314,Weldon Spring city,MO
,29,78334,Weldon Spring Heights town,MO
,29,78352,Wellington city,MO
,29,78370,Wellston city,MO
,29,78406,Wellsville city,MO
,29,78424,Wentworth village,MO
,29,78442,Wentzville city,MO
,29,78514,West Alton city,MO
,29,78622,Westboro city,MO
,29,78838,West Line village,MO
,29,78856,Weston city,MO
,29,78910,Westphalia city,MO
,29,78928,West Plains city,MO
,29,79000,West Sullivan town,MO
,29,79054,Westwood village,MO
,29,79090,Wheatland city,MO
,29,79126,Wheaton city,MO
,29,79180,Wheeling city,MO
,29,79558,Whiteside village,MO
,29,79612,Whitewater town,MO
,29,79756,Wilbur Park village,MO
,29,79820,Wildwood city,MO
,29,79882,Willard city,MO
,29,80026,Williamsville city,MO
,29,80098,Willow Springs city,MO
,29,80260,Wilson City village,MO
,29,80314,Winchester city,MO
,29,80350,Windsor city,MO
,29,80380,Windsor Place village,MO
,29,80422,Winfield city,MO
,29,80512,Winona city,MO
,29,80548,Winston village,MO
,29,80767,Wood Heights city,MO
,29,80962,Woodson Terrace city,MO
,29,81016,Wooldridge village,MO
,29,81070,Worth village,MO
,29,81106,Worthington village,MO
,29,81124,Wright City city,MO
,29,81142,Wyaconda city,MO
,29,81178,Wyatt city,MO
,30,00700,Alberton town,MT
,30,01675,Anaconda-Deer Lodge County,MT
,30,03400,Bainville town,MT
,30,03475,Baker city,MT
,30,04300,Bearcreek town,MT
,30,04975,Belgrade city,MT
,30,05275,Belt town,MT
,30,06250,Big Sandy town,MT
,30,06475,Big Timber city,MT
,30,06550,Billings city,MT
,30,08575,Boulder city,MT
,30,08950,Bozeman city,MT
,30,09475,Bridger town,MT
,30,09700,Broadus town,MT
,30,09775,Broadview town,MT
,30,10375,Browning town,MT
,30,11397,Butte-Silver Bow (balance),MT
,30,12775,Cascade town,MT
,30,14200,Chester town,MT
,30,14575,Chinook city,MT
,30,14650,Choteau city,MT
,30,14950,Circle town,MT
,30,15550,Clyde Park town,MT
,30,16525,Colstrip city,MT
,30,16600,Columbia Falls city,MT
,30,16825,Columbus town,MT
,30,17275,Conrad city,MT
,30,18475,Culbertson town,MT
,30,18775,Cut Bank city,MT
,30,19300,Darby town,MT
,30,19825,Deer Lodge city,MT
,30,20425,Denton town,MT
,30,20800,Dillon city,MT
,30,21025,Dodson town,MT
,30,21850,Drummond town,MT
,30,22600,Dutton town,MT
,30,23125,East Helena city,MT
,30,23650,Ekalaka town,MT
,30,24475,Ennis town,MT
,30,24850,Eureka town,MT
,30,25225,Fairfield town,MT
,30,25300,Fairview town,MT
,30,26800,Flaxville town,MT
,30,27700,Forsyth city,MT
,30,28000,Fort Benton city,MT
,30,28450,Fort Peck town,MT
,30,29500,Froid town,MT
,30,29575,Fromberg town,MT
,30,30400,Geraldine town,MT
,30,31075,Glasgow city,MT
,30,31450,Glendive city,MT
,30,32575,Grass Range town,MT
,30,32800,Great Falls city,MT
,30,33775,Hamilton city,MT
,30,34225,Hardin city,MT
,30,34375,Harlem city,MT
,30,34450,Harlowton city,MT
,30,35050,Havre city,MT
,30,35600,Helena city,MT
,30,36400,Hingham town,MT
,30,36700,Hobson city,MT
,30,37825,Hot Springs town,MT
,30,38350,Hysham town,MT
,30,38950,Ismay town,MT
,30,39700,Joliet town,MT
,30,39925,Jordan town,MT
,30,40000,Judith Gap city,MT
,30,40075,Kalispell city,MT
,30,40525,Kevin town,MT
,30,42700,Laurel city,MT
,30,42850,Lavina town,MT
,30,43375,Lewistown city,MT
,30,43450,Libby city,MT
,30,43525,Lima town,MT
,30,43975,Livingston city,MT
,30,44275,Lodge Grass town,MT
,30,47425,Malta city,MT
,30,47575,Manhattan town,MT
,30,48775,Medicine Lake town,MT
,30,49000,Melstone town,MT
,30,49525,Miles City city,MT
,30,50200,Missoula city,MT
,30,51550,Moore town,MT
,30,52900,Nashua town,MT
,30,53200,Neihart town,MT
,30,55525,Opheim town,MT
,30,56050,Outlook town,MT
,30,57175,Philipsburg town,MT
,30,57700,Pinesdale town,MT
,30,58150,Plains town,MT
,30,58375,Plentywood city,MT
,30,58450,Plevna town,MT
,30,58750,Polson city,MT
,30,58975,Poplar city,MT
,30,61525,Red Lodge city,MT
,30,62200,Rexford town,MT
,30,62275,Richey town,MT
,30,64150,Ronan city,MT
,30,64525,Roundup city,MT
,30,64975,Ryegate town,MT
,30,65050,Saco town,MT
,30,65275,St. Ignatius town,MT
,30,66925,Scobey city,MT
,30,67450,Shelby city,MT
,30,67600,Sheridan town,MT
,30,67900,Sidney city,MT
,30,70675,Stanford town,MT
,30,71200,Stevensville town,MT
,30,72175,Sunburst town,MT
,30,72625,Superior town,MT
,30,73675,Terry town,MT
,30,73825,Thompson Falls city,MT
,30,73975,Three Forks city,MT
,30,74575,Townsend city,MT
,30,75025,Troy city,MT
,30,75475,Twin Bridges town,MT
,30,76225,Valier town,MT
,30,77125,Virginia City town,MT
,30,77650,Walkerville town,MT
,30,78925,Westby town,MT
,30,79525,West Yellowstone town,MT
,30,79825,Whitefish city,MT
,30,79900,Whitehall town,MT
,30,80050,White Sulphur Springs city,MT
,30,80350,Wibaux town,MT
,30,81025,Winifred town,MT
,30,81100,Winnett town,MT
,30,81475,Wolf Point city,MT
,31,00205,Abie village,NE
,31,00240,Adams village,NE
,31,00415,Ainsworth city,NE
,31,00555,Albion city,NE
,31,00625,Alda village,NE
,31,00730,Alexandria village,NE
,31,00870,Allen village,NE
,31,00905,Alliance city,NE
,31,00975,Alma city,NE
,31,01150,Alvo village,NE
,31,01290,Amherst village,NE
,31,01465,Anoka village,NE
,31,01500,Anselmo village,NE
,31,01535,Ansley village,NE
,31,01780,Arapahoe city,NE
,31,01850,Arcadia village,NE
,31,01990,Arlington village,NE
,31,02095,Arnold village,NE
,31,02200,Arthur village,NE
,31,02305,Ashland city,NE
,31,02375,Ashton village,NE
,31,02550,Atkinson city,NE
,31,02620,Atlanta village,NE
,31,02655,Auburn city,NE
,31,02690,Aurora city,NE
,31,02795,Avoca village,NE
,31,02830,Axtell village,NE
,31,02865,Ayr village,NE
,31,03005,Bancroft village,NE
,31,03040,Barada village,NE
,31,03075,Barneston village,NE
,31,03145,Bartlett village,NE
,31,03180,Bartley village,NE
,31,03215,Bassett city,NE
,31,03250,Battle Creek city,NE
,31,03285,Bayard city,NE
,31,03355,Bazile Mills village,NE
,31,03390,Beatrice city,NE
,31,03495,Beaver City city,NE
,31,03530,Beaver Crossing village,NE
,31,03600,Bee village,NE
,31,03635,Beemer village,NE
,31,03775,Belden village,NE
,31,03810,Belgrade village,NE
,31,03950,Bellevue city,NE
,31,04020,Bellwood village,NE
,31,04160,Belvidere village,NE
,31,04195,Benedict village,NE
,31,04230,Benkelman city,NE
,31,04300,Bennet village,NE
,31,04405,Bennington city,NE
,31,04615,Bertrand village,NE
,31,04650,Berwyn village,NE
,31,04895,Big Springs village,NE
,31,05140,Bladen village,NE
,31,05350,Blair city,NE
,31,05455,Bloomfield city,NE
,31,05490,Bloomington village,NE
,31,05560,Blue Hill city,NE
,31,05630,Blue Springs city,NE
,31,06015,Boys Town village,NE
,31,06050,Bradshaw village,NE
,31,06085,Brady village,NE
,31,06120,Brainard village,NE
,31,06260,Brewster village,NE
,31,06295,Bridgeport city,NE
,31,06400,Bristow village,NE
,31,06470,Broadwater village,NE
,31,06505,Brock village,NE
,31,06610,Broken Bow city,NE
,31,06750,Brownville village,NE
,31,06785,Brule village,NE
,31,06820,Bruning village,NE
,31,06855,Bruno village,NE
,31,06890,Brunswick village,NE
,31,07065,Burchard village,NE
,31,07205,Burr village,NE
,31,07310,Burton village,NE
,31,07345,Burwell city,NE
,31,07415,Bushnell village,NE
,31,07485,Butte village,NE
,31,07555,Byron village,NE
,31,07625,Cairo village,NE
,31,07660,Callaway village,NE
,31,07730,Cambridge city,NE
,31,07870,Campbell village,NE
,31,07975,Carleton village,NE
,31,08010,Carroll village,NE
,31,08150,Cedar Bluffs village,NE
,31,08185,Cedar Creek village,NE
,31,08220,Cedar Rapids village,NE
,31,08360,Center village,NE
,31,08535,Central City city,NE
,31,08570,Ceresco village,NE
,31,08605,Chadron city,NE
,31,08675,Chambers village,NE
,31,08780,Chapman village,NE
,31,08885,Chappell city,NE
,31,09095,Chester village,NE
,31,09165,Clarks village,NE
,31,09200,Clarkson city,NE
,31,09270,Clatonia village,NE
,31,09375,Clay Center city,NE
,31,09445,Clearwater village,NE
,31,09655,Clinton village,NE
,31,09760,Cody village,NE
,31,09865,Coleridge village,NE
,31,10005,Colon village,NE
,31,10110,Columbus city,NE
,31,10180,Comstock village,NE
,31,10250,Concord village,NE
,31,10390,Cook village,NE
,31,10495,Cordova village,NE
,31,10600,Cornlea village,NE
,31,10635,Cortland village,NE
,31,10740,Cotesfield village,NE
,31,10985,Cowles village,NE
,31,11020,Cozad city,NE
,31,11055,Crab Orchard village,NE
,31,11090,Craig village,NE
,31,11195,Crawford city,NE
,31,11230,Creighton city,NE
,31,11300,Creston village,NE
,31,11370,Crete city,NE
,31,11440,Crofton city,NE
,31,11475,Crookston village,NE
,31,11615,Culbertson village,NE
,31,11825,Curtis city,NE
,31,11860,Cushing village,NE
,31,12000,Dakota City city,NE
,31,12070,Dalton village,NE
,31,12105,Danbury village,NE
,31,12140,Dannebrog village,NE
,31,12245,Davenport village,NE
,31,12280,Davey village,NE
,31,12315,David City city,NE
,31,12420,Dawson village,NE
,31,12455,Daykin village,NE
,31,12525,Decatur village,NE
,31,12770,Denton village,NE
,31,12840,Deshler city,NE
,31,12945,Deweese village,NE
,31,13015,De Witt village,NE
,31,13085,Diller village,NE
,31,13190,Dix village,NE
,31,13225,Dixon village,NE
,31,13295,Dodge village,NE
,31,13365,Doniphan village,NE
,31,13435,Dorchester village,NE
,31,13505,Douglas village,NE
,31,13750,Du Bois village,NE
,31,13855,Dunbar village,NE
,31,13890,Duncan village,NE
,31,13960,Dunning village,NE
,31,14065,Dwight village,NE
,31,14100,Eagle village,NE
,31,14380,Eddyville village,NE
,31,14450,Edgar city,NE
,31,14520,Edison village,NE
,31,14555,Elba village,NE
,31,14730,Elgin city,NE
,31,14975,Elk Creek village,NE
,31,15360,Elm Creek village,NE
,31,15430,Elmwood village,NE
,31,15500,Elsie village,NE
,31,15570,Elwood village,NE
,31,15605,Elyria village,NE
,31,15710,Emerson village,NE
,31,15815,Emmet village,NE
,31,15920,Endicott village,NE
,31,16025,Ericson village,NE
,31,16165,Eustis village,NE
,31,16270,Ewing village,NE
,31,16340,Exeter village,NE
,31,16410,Fairbury city,NE
,31,16445,Fairfield city,NE
,31,16550,Fairmont village,NE
,31,16655,Falls City city,NE
,31,16725,Farnam village,NE
,31,16760,Farwell village,NE
,31,16830,Filley village,NE
,31,16935,Firth village,NE
,31,17110,Fordyce village,NE
,31,17145,Fort Calhoun city,NE
,31,17320,Foster village,NE
,31,17530,Franklin city,NE
,31,17670,Fremont city,NE
,31,17775,Friend city,NE
,31,17810,Fullerton city,NE
,31,17880,Funk village,NE
,31,17950,Gandy village,NE
,31,18230,Garland village,NE
,31,18300,Garrison village,NE
,31,18405,Geneva city,NE
,31,18475,Genoa city,NE
,31,18580,Gering city,NE
,31,18615,Gibbon city,NE
,31,18720,Gilead village,NE
,31,18825,Giltner village,NE
,31,19070,Glenvil village,NE
,31,19245,Goehner village,NE
,31,19350,Gordon city,NE
,31,19385,Gothenburg city,NE
,31,19455,Grafton village,NE
,31,19595,Grand Island city,NE
,31,19910,Grant city,NE
,31,20050,Greeley Center village,NE
,31,20190,Greenwood village,NE
,31,20225,Gresham village,NE
,31,20260,Gretna city,NE
,31,20295,Gross village,NE
,31,20365,Guide Rock village,NE
,31,20435,Gurley village,NE
,31,20470,Hadar village,NE
,31,20540,Haigler village,NE
,31,20610,Hallam village,NE
,31,20680,Halsey village,NE
,31,20750,Hamlet village,NE
,31,20785,Hampton village,NE
,31,20960,Harbine village,NE
,31,20995,Hardy village,NE
,31,21240,Harrison village,NE
,31,21275,Hartington city,NE
,31,21345,Harvard city,NE
,31,21415,Hastings city,NE
,31,21660,Hayes Center village,NE
,31,21730,Hay Springs village,NE
,31,21765,Hazard village,NE
,31,21835,Heartwell village,NE
,31,21905,Hebron city,NE
,31,22045,Hemingford village,NE
,31,22080,Henderson city,NE
,31,22115,Hendley village,NE
,31,22150,Henry village,NE
,31,22185,Herman village,NE
,31,22290,Hershey village,NE
,31,22325,Hickman city,NE
,31,22430,Hildreth village,NE
,31,22605,Holbrook village,NE
,31,22640,Holdrege city,NE
,31,22815,Holstein village,NE
,31,22920,Homer village,NE
,31,23025,Hooper city,NE
,31,23200,Hordville village,NE
,31,23235,Hoskins village,NE
,31,23270,Howard City (Boelus) village,NE
,31,23340,Howells village,NE
,31,23375,Hubbard village,NE
,31,23410,Hubbell village,NE
,31,23445,Humboldt city,NE
,31,23480,Humphrey city,NE
,31,23550,Huntley village,NE
,31,23655,Hyannis village,NE
,31,23690,Imperial city,NE
,31,23830,Indianola city,NE
,31,23970,Inglewood village,NE
,31,24075,Inman village,NE
,31,24285,Ithaca village,NE
,31,24355,Jackson village,NE
,31,24530,Jansen village,NE
,31,24670,Johnson village,NE
,31,24740,Johnstown village,NE
,31,24915,Julian village,NE
,31,24950,Juniata village,NE
,31,25055,Kearney city,NE
,31,25160,Kenesaw village,NE
,31,25230,Kennard village,NE
,31,25405,Kilgore village,NE
,31,25475,Kimball city,NE
,31,26175,Lamar village,NE
,31,26350,Laurel city,NE
,31,26385,La Vista city,NE
,31,26420,Lawrence village,NE
,31,26455,Lebanon village,NE
,31,26560,Leigh village,NE
,31,26630,Leshara village,NE
,31,26805,Lewellen village,NE
,31,26875,Lewiston village,NE
,31,26910,Lexington city,NE
,31,26980,Liberty village,NE
,31,28000,Lincoln city,NE
,31,28105,Lindsay village,NE
,31,28245,Linwood village,NE
,31,28350,Litchfield village,NE
,31,28420,Lodgepole village,NE
,31,29050,Long Pine city,NE
,31,29085,Loomis village,NE
,31,29175,Lorton village,NE
,31,29260,Louisville city,NE
,31,29470,Loup City city,NE
,31,29645,Lushton village,NE
,31,29715,Lyman village,NE
,31,29750,Lynch village,NE
,31,29855,Lyons city,NE
,31,29925,McCook city,NE
,31,29960,McCool Junction village,NE
,31,30030,McGrew village,NE
,31,30065,McLean village,NE
,31,30240,Madison city,NE
,31,30275,Madrid village,NE
,31,30310,Magnet village,NE
,31,30345,Malcolm village,NE
,31,30380,Malmo village,NE
,31,30415,Manley village,NE
,31,30730,Marquette village,NE
,31,30940,Martinsburg village,NE
,31,31045,Maskell village,NE
,31,31115,Mason City village,NE
,31,31220,Maxwell village,NE
,31,31325,Maywood village,NE
,31,31395,Mead village,NE
,31,31465,Meadow Grove village,NE
,31,31570,Melbeta village,NE
,31,31640,Memphis village,NE
,31,31780,Merna village,NE
,31,31815,Merriman village,NE
,31,32060,Milford city,NE
,31,32130,Miller village,NE
,31,32200,Milligan village,NE
,31,32305,Minatare city,NE
,31,32340,Minden city,NE
,31,32410,Mitchell city,NE
,31,32550,Monowi village,NE
,31,32585,Monroe village,NE
,31,32760,Moorefield village,NE
,31,32830,Morrill village,NE
,31,32865,Morse Bluff village,NE
,31,33250,Mullen village,NE
,31,33320,Murdock village,NE
,31,33425,Murray village,NE
,31,33530,Naper village,NE
,31,33565,Naponee village,NE
,31,33705,Nebraska City city,NE
,31,33740,Nehawka village,NE
,31,33775,Neligh city,NE
,31,33880,Nelson city,NE
,31,33950,Nemaha village,NE
,31,33985,Nenzel village,NE
,31,34090,Newcastle village,NE
,31,34230,Newman Grove city,NE
,31,34265,Newport village,NE
,31,34300,Nickerson village,NE
,31,34370,Niobrara village,NE
,31,34545,Nora village,NE
,31,34615,Norfolk city,NE
,31,34650,Norman village,NE
,31,34720,North Bend city,NE
,31,34825,North Loup village,NE
,31,35000,North Platte city,NE
,31,35245,Oak village,NE
,31,35385,Oakdale village,NE
,31,35490,Oakland city,NE
,31,35560,Obert village,NE
,31,35665,Oconto village,NE
,31,35700,Octavia village,NE
,31,35735,Odell village,NE
,31,35980,Ogallala city,NE
,31,36015,Ohiowa village,NE
,31,37000,Omaha city,NE
,31,37105,O'Neill city,NE
,31,37140,Ong village,NE
,31,37210,Orchard village,NE
,31,37280,Ord city,NE
,31,37420,Orleans village,NE
,31,37525,Osceola city,NE
,31,37560,Oshkosh city,NE
,31,37595,Osmond city,NE
,31,37630,Otoe village,NE
,31,37770,Overton village,NE
,31,37910,Oxford village,NE
,31,38085,Page village,NE
,31,38130,Palisade village,NE
,31,38160,Palmer village,NE
,31,38190,Palmyra village,NE
,31,38225,Panama village,NE
,31,38295,Papillion city,NE
,31,38575,Pawnee City city,NE
,31,38610,Paxton village,NE
,31,38750,Pender village,NE
,31,38960,Peru city,NE
,31,38995,Petersburg village,NE
,31,39030,Phillips village,NE
,31,39065,Pickrell village,NE
,31,39100,Pierce city,NE
,31,39135,Pilger village,NE
,31,39170,Plainview city,NE
,31,39310,Platte Center village,NE
,31,39345,Plattsmouth city,NE
,31,39380,Pleasant Dale village,NE
,31,39450,Pleasanton village,NE
,31,39590,Plymouth village,NE
,31,39660,Polk village,NE
,31,39695,Ponca city,NE
,31,39870,Potter village,NE
,31,39975,Prague village,NE
,31,40325,Preston village,NE
,31,40360,Primrose village,NE
,31,40430,Prosser village,NE
,31,40570,Ragan village,NE
,31,40605,Ralston city,NE
,31,40675,Randolph city,NE
,31,40710,Ravenna city,NE
,31,40780,Raymond village,NE
,31,40920,Red Cloud city,NE
,31,41130,Republican City village,NE
,31,41235,Reynolds village,NE
,31,41375,Richland village,NE
,31,41480,Rising City village,NE
,31,41515,Riverdale village,NE
,31,41760,Riverton village,NE
,31,41830,Roca village,NE
,31,42075,Rockville village,NE
,31,42145,Rogers village,NE
,31,42250,Rosalie village,NE
,31,42355,Roseland village,NE
,31,42495,Royal village,NE
,31,42670,Rulo village,NE
,31,42775,Rushville city,NE
,31,42810,Ruskin village,NE
,31,43055,St. Edward city,NE
,31,43090,St. Helena village,NE
,31,43265,St. Paul city,NE
,31,43370,Salem village,NE
,31,43475,Santee village,NE
,31,43685,Sargent city,NE
,31,43755,Saronville village,NE
,31,44035,Schuyler city,NE
,31,44070,Scotia village,NE
,31,44245,Scottsbluff city,NE
,31,44280,Scribner city,NE
,31,44420,Seward city,NE
,31,44595,Shelby village,NE
,31,44700,Shelton village,NE
,31,45085,Shickley village,NE
,31,45190,Sholes village,NE
,31,45225,Shubert village,NE
,31,45295,Sidney city,NE
,31,45400,Silver Creek village,NE
,31,45575,Smithfield village,NE
,31,45610,Snyder village,NE
,31,45680,South Bend village,NE
,31,46030,South Sioux City city,NE
,31,46135,Spalding village,NE
,31,46275,Spencer village,NE
,31,46380,Sprague village,NE
,31,46520,Springfield city,NE
,31,46625,Springview village,NE
,31,46695,Stamford village,NE
,31,46800,Stanton city,NE
,31,46835,Staplehurst village,NE
,31,46870,Stapleton village,NE
,31,47010,Steele City village,NE
,31,47080,Steinauer village,NE
,31,47115,Stella village,NE
,31,47150,Sterling village,NE
,31,47220,Stockham village,NE
,31,47290,Stockville village,NE
,31,47360,Strang village,NE
,31,47395,Stratton village,NE
,31,47465,Stromsburg city,NE
,31,47500,Stuart village,NE
,31,47675,Sumner village,NE
,31,47815,Superior city,NE
,31,47850,Surprise village,NE
,31,47920,Sutherland village,NE
,31,47955,Sutton city,NE
,31,48060,Swanton village,NE
,31,48235,Syracuse city,NE
,31,48270,Table Rock village,NE
,31,48305,Talmage village,NE
,31,48410,Tarnov village,NE
,31,48445,Taylor village,NE
,31,48480,Tecumseh city,NE
,31,48515,Tekamah city,NE
,31,48585,Terrytown city,NE
,31,48690,Thayer village,NE
